submission_id,request_id,participant_id,participant_session_id,image_id,survey_index,description,word_count,feedback,time_spent_seconds,is_survey,is_attention_check,attention_passed,flagged_too_fast,quality_score,alignment_score,ip_hash,user_agent,device_type,extra_metadata,tab_switch_count,page_close_attempts,network_disconnects,survey_time_spent_seconds,survey_page_views,survey_tab_switches,survey_page_close_attempts,survey_network_disconnects,survey_max_scroll_depth_pct,survey_clicks,survey_keypresses,created_at,attention_tier,attention_confidence,expected_term_recall,matched_term_count,expected_term_count,distinct_word_count,descriptive_token_count,writing_quality_score,behavior_risk_score,alignment_precision,alignment_recall,alignment_object_f1,alignment_relation_score,alignment_scene_consistency_score,alignment_wrong_object_penalty,alignment_natural_language_score,alignment_stuffing_penalty,consecutive_failures,hard_flag_triggered,soft_flag_triggered,supporting_signals,too_fast_score,too_fast_threshold_seconds,too_fast_margin_seconds,copy_paste_likelihood_score,typing_effort_risk,speed_risk,session_integrity_risk,watchlist_triggered,enforcement_status,soft_review_recommended,submission_id,time_before_typing_seconds,edit_count,backspace_count,avg_keystroke_interval_seconds,keystroke_variance,pause_count,avg_pause_duration_seconds,revision_bursts,hesitation_score,submitted_without_typing_pause,confidence_rating,difficulty_self_report,first_view_duration_seconds,writing_duration_seconds,object_mention_count,spatial_mention_count,reference_coverage,detail_density_score,id_img,image_id_img,url,is_active,edits_per_word,pauses_per_word,typing_speed,cognitive_load,quality_score_proxy,alignment_proxy,strain_index,split
384,a8ed5d68-83b2-43ec-bb1b-a7db5633914f,400,711.0,177,2.0,cheerful outdoor birthday scene shows four children happily gathered around a small table with a cake and lit candles. Colorful balloons float all around them in the bright sky with confetti scattered in the air. The kids are smiling clapping and celebrating together creating a joyful and festive atmosphere full of fun and excitement. Very good image its the image,60,Brilliant image,99.5,False,True,True,False,0.6805,0.6324,b33ab23c1edb6a2ab5e2cc1ad132e1f18a5d0138353ec591f9f939e6e3234f50,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['cake'], 'missed': ['party'], 'correct': ['balloon', 'children'], 'relation_hits': [], 'style_metrics': {'token_count': 57.0, 'unique_ratio': 0.8246, 'sentence_count': 3.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0175, 'relation_term_density': 0.1228, 'repeated_bigram_ratio': 0.0179, 'natural_language_score': 1.0}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 47, 'repetitive_template_detected': False}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 1, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 1, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,100.686,1,0,0,0,100,7,51,2026-04-06 07:31:48.392688+00:00,weak_pass,0.76,0.6667,2.0,3.0,47,35.0,0.5704,0.0013,0.6667,0.6667,0.6667,0.0,0.8,0.0117,1.0,0.0,0,False,False,"{'alignment_score': 0.6324, 'alignment_recall': 0.6667, 'matched_term_count': 2, 'distinct_word_count': 47, 'expected_term_count': 3, 'expected_term_recall': 0.6667, 'descriptive_token_count': 35}",0.0467,108.22,8.72,0.0,0.0,0.0467,0.0,False,normal,False,384,52.556,51,8,0.90118,2.4242532,9,3.410889,2,0.7731,False,4,4,52.556,46.944,3,0,0.6667,0.6148,177,162.jpeg,https://d15t657aq01nli.cloudfront.net/162.jpeg,True,0.85,0.15,0.6030150753768844,4.25577945795443,0.13498017253976588,0.7516624283021587,0.028962977247142252,train
492,a0b56cbb-db23-4cde-8be2-7c0d03d0c02b,478,936.0,65,1.0,The image shows a small lightcolored kitten sleeping peacefully on a dark rock beside a gently flowing river at sunset. Warm golden light reflects on the water and creates a soft glow across the frame. Trees grass and stones line the riverbank with a few flowers near the foreground. The kitten is curled up with closed eyes and the overall mood feels quiet calm and very soothing to look at.,70,The sleeping kitten and sunset colors made this image feel very peaceful and easy to describe.,138.7554,True,False,0,False,0.6969,0.4006,75730386531b59b23afbd1c820cae624dc6d1de164f13c3f4f44923d1ba20bd3,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T11:36:19.473936+00:00'}",2,1,0,148.609,1,1,1,0,100,9,560,2026-04-10 11:36:19.473936+00:00,0,0.0,0.0,0.0,0.0,53,0.0,0.6274,0.0968,0.2222,0.6667,0.3333,0.0,0.8,0.05,1.0,0.0,0,False,False,{},0.0,127.88,-10.88,0.1,0.0,0.0,0.355,False,normal,False,492,90.0,27,4,2.5,20.0,4,11.5809,1,0.8333,False,4,3,31.4738,48.7554,8,2,0.0,0.6252,65,65.svg,https://d15t657aq01nli.cloudfront.net/65.svg,True,0.38571428571428573,0.05714285714285714,0.5044848704987337,3.875332589587731,0.178838124067384,0.12453449833830861,0.014816903039508717,test
376,25b2aa06-a747-45a1-8789-1c7c3350d7f7,402,713.0,145,2.0,A soft pastelstyle illustration shows a peaceful forest filled with tall trees in warm shades of green orange and beige. Sunlight filters through the branches creating a calm and dreamy atmosphere. Small cute animals like birds squirrels and other woodland creatures are scattered around the forest floor. Flowers mushrooms and plants add detail making the scene feel lively gentle and harmonious.,61,The survey was simple quick and easy to complete,104.354,True,False,0,False,0.7061,0.6592,6f56b934a68f4d2d63c385754491a3f5cc5164efb0cdb637ebe92d153693702d,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['bird', 'branch', 'flower'], 'missed': [], 'correct': ['animal', 'forest', 'tree'], 'relation_hits': [], 'style_metrics': {'token_count': 58.0, 'unique_ratio': 0.8793, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0345, 'relation_term_density': 0.0517, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 1.0}}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",6,0,0,105.577,1,6,0,0,100,7,6,2026-04-06 07:31:15.540232+00:00,0,0.0,0.0,0.0,0.0,51,0.0,0.605,0.1962,0.5,1.0,0.6667,0.0,1.0,0.0275,1.0,0.0,0,False,False,{},0.2128,140.76,36.41,0.2207,0.0889,0.2128,0.45,False,normal,False,376,41.106,6,57,9.6778,136.94977,2,23.345,3,0.8167,False,5,2,41.106,63.248,6,0,1.0,0.6993,145,111.jpg,https://d15t657aq01nli.cloudfront.net/111.jpg,True,0.09836065573770492,0.03278688524590164,0.5845487475324377,2.9320457599798377,0.15046624237861367,0.979061244227561,0.030988571163199804,train
377,95f0c65c-72cf-4154-87b4-25aa2ec69194,391,701.0,191,1.0,This this a picture where many people.stabding there.one men stand in left side with holding a gun.it is a rainy whether where a girl talking looks like talking with a animal and other 3 peoples are seeing them. There is one girl standing near little girl and seeing their conversation and also other one men stand near her and he also see them and one other men is standing right of the image and see them,78,Not too hard and easy to clarify image,401.565,True,False,0,False,0.7359,0.4872,03af8a23483586c75a52656352527ff80da55c89323209710072ad5ff9243450,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['crowd', 'street'], 'correct': ['people'], 'relation_hits': [], 'style_metrics': {'token_count': 73.0, 'unique_ratio': 0.6027, 'sentence_count': 4.0, 'stuffing_penalty': 0.0095, 'object_token_density': 0.0137, 'relation_term_density': 0.137, 'repeated_bigram_ratio': 0.0417, 'natural_language_score': 0.943}}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",0,0,0,401.556,1,0,0,0,100,11,842,2026-04-06 07:31:19.466805+00:00,0,0.0,0.0,0.0,0.0,44,0.0,0.5657,0.0299,1.0,0.3333,0.5,0.0,0.6,0.0,0.943,0.0095,0,False,False,{},0.0,158.36,-243.21,0.0747,0.0,0.0,0.0,False,normal,False,377,27.957,574,48,0.64766145,9.200459,30,7.0696335,6,1.0,False,4,3,27.957,373.608,1,3,0.3333,0.6194,191,183.jpg,https://d15t657aq01nli.cloudfront.net/183.jpg,True,7.358974358974359,0.38461538461538464,0.19424003585969893,4.933535087655958,0.17691587112954477,0.37266224452740115,0.313990683970585,train
379,22c7354f-9668-4b6f-a1e4-fd4ddd2f1af1,378,688.0,21,2.0,The image shows a cute cartoon puppy sitting happily in a colorful outdoor setting. The puppy has big shiny eyes a small smiling face and is wearing a blue scarf around its neck. It is surrounded by bright flowers and butterflies creating a cheerful and peaceful atmosphere. In the background there are soft hills and a shining sun in the sky giving a warm and pleasant feeling. The overall scene looks playful friendly and full of joy.,77,this is not good,75.981,False,True,True,False,0.6228,0.5558,432a485a4f8279f5ff16f9f20eef14a78d77a3bb5d2f3d183fc04e5da232ef5b,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['butterfly', 'eye', 'face', 'hill'], 'missed': ['mountain'], 'correct': ['dog', 'flower', 'sun'], 'relation_hits': [], 'style_metrics': {'token_count': 70.0, 'unique_ratio': 0.8143, 'sentence_count': 5.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0143, 'relation_term_density': 0.0857, 'repeated_bigram_ratio': 0.0145, 'natural_language_score': 1.0}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 4, 'keyword_missing': False, 'distinct_word_count': 57, 'repetitive_template_detected': False}, 'enforcement': {'survey_counters': {'recent_hard_evidence_count': 0, 'recent_high_copy_paste_count': 0, 'participant_enforcement_score': 0.0, 'recent_attention_concern_count': 0, 'recent_suspicious_survey_count': 0, 'recent_combined_suspicion_count': 0}, 'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,77.851,1,1,0,0,100,8,17,2026-04-06 07:31:25.878366+00:00,pass,0.82,0.75,3.0,4.0,57,43.0,0.5822,0.2884,0.4286,0.75,0.5455,0.0,0.85,0.0286,1.0,0.0,0,False,False,"{'alignment_score': 0.5558, 'alignment_recall': 0.75, 'matched_term_count': 3, 'distinct_word_count': 57, 'expected_term_count': 4, 'expected_term_recall': 0.75, 'descriptive_token_count': 43}",0.3635,130.96,54.98,0.368,0.34,0.3635,0.09,False,normal,False,379,56.071,17,0,1.1464375,6.6918416,2,6.555,0,0.8167,False,5,3,56.071,19.91,7,0,0.75,0.6507,21,21.svg,https://d15t657aq01nli.cloudfront.net/21.svg,True,0.22077922077922077,0.025974025974025976,1.0134112475487294,3.331320123031642,0.21249684446816522,0.6849240905052889,0.007717456444834075,train
592,68b20a2c-cc1c-4b66-92e3-3cd0eff518d0,530,1088.0,145,1.0,I see a cute cartoon forest with tall orange tree trunks big green tree tops and a lot of small animals and birds spread across the scene. There are little yellow characters standing near the bottom along with butterflies flowers and a few tiny animals that make the picture feel playful and full of life. The colors are soft and bright and the whole scene has a friendly storybook look. It feels busy in a nice way but still easy to understand at a glance.,85,The image feels cheerful and playful. I liked the forest setting and all the little animals because they make the scene interesting without making it confusing.,600.0,True,False,0,False,0.7823,0.6992,f37658bf34ccfd638f11e4ea65688e8517786637e412de867d05d4f9c7a361c4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-10T17:22:33.910408+00:00'}",6,0,0,600.0,1,6,0,0,100,20,680,2026-04-10 17:22:33.910408+00:00,0,0.0,0.0,0.0,0.0,65,0.0,0.7394,0.112,0.5,1.0,0.6667,0.3333,1.0,0.0275,1.0,0.0,0,False,False,{},0.0,148.98,-451.02,0.1,0.0,0.0,0.45,False,normal,False,592,90.0,131,7,2.2775,20.0,10,12.0,2,0.8833,False,4,2,35.0,510.0,4,2,0.0,0.634,145,111.jpg,https://d15t657aq01nli.cloudfront.net/111.jpg,True,1.5411764705882354,0.11764705882352941,0.14166666666666666,4.146381574374848,0.2560392320934228,0.15532724058932254,0.0689984602306803,train
236,e253a536-ae19-4e01-8c2e-3a38ab48b9d3,262,459.0,71,1.0,This image captures a vibrant zoo entrance on a sunny day featuring a majestic peacock in the foreground. Visitors stroll through a large wooden archway labeled ZOO surrounded by lush palm trees and festive clusters of colorful balloons. The bright sunlight and lively atmosphere suggest a perfect day for a family outing in a scenic botanical setting. A peacock strolls past visitors entering a sundrenched zoo archway framed by palm trees and vibrant floating balloons.,75,Sunlit zoo entrance with peacock,271.774,False,True,True,False,0.7533,0.7867,681252bcf0d420b8c13751d936cff38cc965b220abca38a5c0447be2fa4f5d38,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['tree'], 'missed': [], 'correct': ['balloon', 'peacock', 'zoo'], 'relation_hits': [], 'style_metrics': {'token_count': 66.0, 'unique_ratio': 0.7727, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0758, 'relation_term_density': 0.0455, 'repeated_bigram_ratio': 0.0308, 'natural_language_score': 1.0}}, 'attention': {'strict': True, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 51, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",5,0,0,271.759,1,5,0,0,100,12,11,2026-04-01 03:12:07.024693+00:00,pass,1.0,1.0,3.0,3.0,51,43.0,0.6517,0.1664,0.75,1.0,0.8571,0.0,1.0,0.0104,1.0,0.0,0,False,False,"{'alignment_score': 0.7867, 'alignment_recall': 1.0, 'matched_term_count': 3, 'distinct_word_count': 51, 'expected_term_count': 3, 'expected_term_recall': 1.0, 'descriptive_token_count': 43}",0.1327,115.88,-155.89,0.0896,0.1884,0.1327,0.45,False,normal,False,236,120.773,10,1,16.350555,713.3074,3,47.953,0,0.825,False,5,4,120.773,151.001,4,0,1.0,0.7022,71,71.svg,https://d15t657aq01nli.cloudfront.net/71.svg,True,0.13333333333333333,0.04,0.2759645882240391,3.9648822256673126,0.1904916931790128,0.8667703944978739,0.00469056036524195,train
91,5a626a99-9de4-4807-8981-967987b80bfc,102,179.0,57,1.0,This image shows a cute cartoonstyle white bunny sitting in the center. The bunny has pink ears round black eyes and rosy cheeks giving it an adorable and friendly look. It is holding a small orange carrot with green leaves. The background is a soft orange circle with sparkles around it creating a warm and cheerful feeling. The overall design is simple colorful and visually appealing.,66,Good enough but easy for me,72.745,True,False,0,False,0.7147,0.6324,fd70ba6fbee0c9c6f5b276d4e62e1711234901afa7c6d59ef3301467b0667312,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['eye'], 'missed': ['star'], 'correct': ['carrot', 'rabbit'], 'relation_hits': [], 'style_metrics': {'token_count': 62.0, 'unique_ratio': 0.7903, 'sentence_count': 5.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0161, 'relation_term_density': 0.1129, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 1.0}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,72.684,1,1,0,0,99,6,25,2026-03-30 05:49:15.019749+00:00,0,0.0,0.0,0.0,0.0,49,0.0,0.5667,0.0641,0.6667,0.6667,0.6667,0.0,0.8,0.0117,1.0,0.0,0,False,False,{},0.2682,135.29,62.54,0.1,0.0,0.2682,0.09,False,normal,False,91,48.42,25,3,0.96979165,2.5318134,3,3.9016666,1,0.7499,False,5,1,48.42,24.325,3,1,0.6667,0.6577,57,57.svg,https://d15t657aq01nli.cloudfront.net/57.svg,False,0.3787878787878788,0.045454545454545456,0.9072788507801223,2.3055887677484894,0.15796974600258643,0.6361481397460428,0.013245498736156118,train
716,940bab77-238f-4ded-8269-bbdeff24860c,607,1289.0,179,1.0,I see an underwaterthemed bedroom with a large ocean mural covering the wall. The mural has fish turtles a pufferfish a stingray shadow and sea plants in different shades of blue and purple which makes the room feel like an aquarium or a childs fantasy space. There is a white storage cabinet with books and toys on the right and a few seacreature toys scattered on the floor. The whole room feels playful colorful and creative with a strong underwater feeling.,81,The image feels fun and imaginative. I liked the ocean mural and the little seacreature details because they make the room feel lively and interesting.,600.0,True,False,0,False,0.7966,0.7867,45f487833c3879f2f335eccf0e41925ad56159ee21da854b4f31430e756781ad,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",desktop,"{'seed_source': 'dynamic_live_backend', 'seed_submitted_at': '2026-04-12T03:17:42.583328+00:00'}",6,0,0,600.0,1,6,0,0,100,20,648,2026-04-12 03:17:42.583328+00:00,0,0.0,0.0,0.0,0.0,59,0.0,0.742,0.112,0.75,1.0,0.8571,0.0,1.0,0.0104,1.0,0.0,0,False,False,{},0.0,144.17,-455.83,0.1,0.0,0.0,0.45,False,normal,False,716,90.0,131,7,2.2775,20.0,10,12.0,2,0.8833,False,4,2,35.0,510.0,1,1,0.0,0.6064,179,166.jpeg,https://d15t657aq01nli.cloudfront.net/166.jpeg,True,1.617283950617284,0.12345679012345678,0.135,4.146381574374848,0.22737665430981502,0.08064103061049496,0.0689984602306803,train
92,d8a91f23-dd8e-487c-af49-157a353c5417,102,179.0,54,2.0,This digital illustration features a charming kawaiistyle fox sitting in a serene autumnal landscape. The fox is characterized by its large expressive eyes rosy cheeks and a bushy orange tail with a white tip. Behind it a stylized sun glows against a soft beige sky flanked by purple mountain silhouettes. A slender tree with falling brown leaves adds a peaceful seasonal touch to this clean modern artwork.,67,Nice and cute,93.026,False,True,True,False,0.7422,0.7157,fd70ba6fbee0c9c6f5b276d4e62e1711234901afa7c6d59ef3301467b0667312,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': ['eye', 'sun'], 'missed': [], 'correct': ['fox', 'mountain', 'tree'], 'relation_hits': [], 'style_metrics': {'token_count': 59.0, 'unique_ratio': 0.9322, 'sentence_count': 4.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.0678, 'relation_term_density': 0.0847, 'repeated_bigram_ratio': 0.0, 'natural_language_score': 1.0}}, 'attention': {'strict': False, 'suspicious': False, 'recall_weak': False, 'alignment_weak': False, 'core_term_count': 3, 'keyword_missing': False, 'distinct_word_count': 55, 'repetitive_template_detected': False}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",1,0,0,94.221,1,1,0,0,100,7,19,2026-03-30 05:50:48.815265+00:00,pass,1.0,1.0,3.0,3.0,55,46.0,0.6018,0.0711,0.6,1.0,0.75,0.0,1.0,0.0193,1.0,0.0,0,False,False,"{'alignment_score': 0.7157, 'alignment_recall': 1.0, 'matched_term_count': 3, 'distinct_word_count': 55, 'expected_term_count': 3, 'expected_term_recall': 1.0, 'descriptive_token_count': 46}",0.1864,105.05,12.02,0.028,0.14,0.1864,0.09,False,normal,False,92,68.707,19,2,1.273,9.341298,2,8.479,0,0.8167,False,5,1,68.707,24.319,5,1,1.0,0.7461,54,54.svg,https://d15t657aq01nli.cloudfront.net/54.svg,False,0.2835820895522388,0.029850746268656716,0.7202287532517792,2.436480919292193,0.1791837008408929,0.9000732730252883,0.009741031637735443,train
113,866fb40e-85d5-4c3f-a14d-57d5e3f51d2e,122,221.0,33,1.0,A monkey with his tongue out and left hand out with a happy expression and he has red cheeks for some reason I gues he is seeing someone who he likes or something and  there is a full sun behind upper right side of him and a little sun emoji in upper left corner and a animal foot print emoji on down right side and two green puddles on left and right side on ground,75,Can you give me information on what should we focus and how should we describe it   Or     is this survey to know how we approach it        Btw why cant I use comma or question mark,579.787,True,False,0,False,0.7892,0.6014,ca71432dbd46c57e44866b28ca19f475cf1c062f602ad2ba144932fbd7ccf05a,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36",mobile,"{'alignment': {'wrong': [], 'missed': ['dog'], 'correct': ['sun'], 'relation_hits': [], 'style_metrics': {'token_count': 69.0, 'unique_ratio': 0.6812, 'sentence_count': 1.0, 'stuffing_penalty': 0.0, 'object_token_density': 0.029, 'relation_term_density': 0.1014, 'repeated_bigram_ratio': 0.0294, 'natural_language_score': 0.8478}}, 'enforcement': {'combined_suspicion': False, 'enforcement_status': 'normal', 'watchlist_triggered': False, 'contradiction_signals': [], 'soft_review_recommended': False, 'participant_enforcement_score': 0.0}}",2,2,0,579.714,3,2,2,0,100,36,1000,2026-03-30 08:52:06.348898+00:00,0,0.0,0.0,0.0,0.0,47,0.0,0.6814,0.1001,1.0,0.5,0.6667,0.0,0.7,0.0,0.8478,0.0,0,False,False,{},0.0,131.44,-448.35,0.0381,0.0,0.0,0.53,False,normal,False,113,22.103,968,246,0.55775386,4.0101895,61,4.8268523,21,0.9467,False,4,2,22.103,557.684,1,3,0.5,0.69,33,33.svg,https://d15t657aq01nli.cloudfront.net/33.svg,False,12.906666666666666,0.8133333333333334,0.12935785038298547,4.966898946338108,0.17759416201749903,0.5277453195033888,0.6135551090793558,train
